sample_index,sensor,vec_x,vec_y,vec_z,acc
14,2,-0.05918997008891133,-0.03233382657638562,-0.9977229595228737,0.006218657614460752
14,3,-0.02156836705721597,0.05570464296708666,-0.998214264538624,0.0094810484417331
14,4,-0.19910301090861748,-0.013514698928823309,-0.979885419798088,0.018681535868362593
14,5,-0.021553881749551317,-0.08029359562197791,-0.9965381738026,0.011852892424940064
15,1,-0.08762270299055858,0.04033916708145942,-0.9953365917577439,0.0037622794859834283
15,2,-0.058807659764544065,-0.032551259218078006,-0.9977384697438617,0.007447585906677323
15,3,-0.021770549527476996,0.05585040443292091,-0.9982017705686848,0.00851607506275582
15,4,-0.1985043488561307,-0.013372838096004619,-0.9800087821980057,0.020449849513134236
15,5,-0.021893820216487957,-0.07998633922577285,-0.9965555512122632,0.00919169890985841
16,1,-0.08744280999713884,0.04052475995729885,-0.9953449713152814,0.008425449382390702
16,2,-0.058375274835566336,-0.03272946404502566,-0.997758064279252,0.007447585906677323
16,3,-0.0219443873670545,0.05616666936387674,-0.99818026837252,0.011278517816763175
16,4,-0.19812549444799984,-0.013202783959033126,-0.9800877415665948,0.016615680793409887
16,5,-0.022043606934713692,-0.07989114576693968,-0.9965598068892059,0.009080274504119634
17,1,-0.08740615732541285,0.04040926812821423,-0.9953527988918757,0.006302187506303082
17,2,-0.0579426964294652,-0.032907380966312384,-0.9977774448444479,0.011965211408325436
17,3,-0.022053690394433983,0.05640348100036001,-0.9981644537149201,0.012710749889458556
17,4,-0.19780956586953036,-0.013126241608592923,-0.9801525360305223,0.016615680793409887
17,5,-0.02205080084929156,-0.07991221928160151,-0.996558001263864,0.0063377610371481265
18,1,-0.08738487196423608,0.040414974257785265,-0.9953544064494179,0.004757128549359972
18,2,-0.05748600987748931,-0.033028331919511364,-0.997799800199179,0.009254563018654557
18,3,-0.022300952266424954,0.056606710545531375,-0.9981474128636719,0.00783529227698826
18,4,-0.1974935107983232,-0.013049630888976052,-0.9802173670236682,0.024184227808851846
18,5,-0.022036040989800557,-0.07968771226597594,-0.9965762647439859,0.006343836455061788
19,1,-0.0873442747593591,0.04050595100631888,-0.995354370075338,0.002828688639829771
19,2,-0.05716408827832315,-0.03333861725127414,-0.9978080353889199,0.009254563018654557
19,3,-0.022474711508689266,0.05685765931002201,-0.9981292327783567,0.014739618260958355
19,4,-0.19705647786241443,-0.012996993196414557,-0.980305932562386,0.01647689390215686
19,5,-0.021893327364365937,-0.0797791485115119,-0.9965721047234403,0.002819519651452014
20,1,-0.08736169859680387,0.040563812370348534,-0.9953505290180121,0.001858341371922082
20,2,-0.05684224241780439,-0.03364909866879927,-0.9978160141911421,0.017001185635823167
20,3,-0.022850559187245444,0.05695632012427077,-0.9981151342793739,0.011953186682135818
20,4,-0.19671278484999796,-0.012903673269703583,-0.9803761816743116,0.01647689390215686
20,5,-0.02195271204795532,-0.07984999522733932,-0.9965651775839836,0.004901109290756585
21,1,-0.08729148146107213,0.04049332897592477,-0.9953594713736882,0.004379844134846309
21,2,-0.05675335110559939,-0.03399934426028767,-0.9978091308536561,0.017102237101406428
21,3,-0.023183426908889655,0.05689137803473235,-0.9981112021096401,0.013871238580665564
21,4,-0.19636900937379598,-0.012810140480778887,-0.9804463849264639,0.016772031692303124
21,5,-0.02185935055309462,-0.07988432535409012,-0.9965644368215919,0.0011095178818831852
22,1,-0.08726064086480101,0.04054265511743148,-0.9953601352090994,0.002685548218131021
22,2,-0.0566272152097214,-0.03420953079270472,-0.9978091667347798,0.017102237101406428
22,3,-0.023475340874014598,0.05675798284139798,-0.998111922638178,0.0060661248872016845
22,4,-0.19595134651452892,-0.012692166558393787,-0.98053152501031,0.02051161668481499
22,5,-0.02191561879483602,-0.07988260381819301,-0.996563371667262,0.0028935575091784613
23,1,-0.08727299812925941,0.04050148007030932,-0.995360739490036,0.003597909008284986
23,2,-0.05650109587358652,-0.03441974107090021,-0.9978089978507761,0.010104641045987715
23,3,-0.024501555172819336,0.05668463024761644,-0.998091418385854,0.006772313085722046
23,4,-0.19554165758460323,-0.012557211903946652,-0.9806150202190241,0.02051161668481499
23,5,-0.021874182329402646,-0.0800147350409686,-0.9965535865395239,0.0037575223340096447
24,1,-0.08733211505478837,0.04061934324089371,-0.9953507874521598,0.0037269123225137845
24,2,-0.05640333191083756,-0.03433743668693398,-0.997817400222654,0.008565624539980398
24,3,-0.024154400493547785,0.057262821274002645,-0.998066908987133,0.030349894528428612
24,4,-0.1951319421731108,-0.0124221335310633,-0.980698315505292,0.018422733930005753
24,5,-0.021804545490506564,-0.08006537293222024,-0.9965511491097481,0.005860059926048372
25,1,-0.08714923791018546,0.04056502411407338,-0.995368991262064,0.0037242418933128283
25,2,-0.05600174870266417,-0.03405252117236176,-0.9978497516393818,0.008565624539980398
25,3,-0.023868010225277105,0.05790741495533694,-0.9980365582056558,0.018133816793043597
25,4,-0.1944728619689619,-0.012626440245112294,-0.9808265776336,0.017601637524377357
25,5,-0.02180810247329848,-0.08016966405959286,-0.99654258174977,0.0037126653638933443
26,1,-0.08719380514414,0.040548753276336044,-0.995365775148416,0.0019199995371576202
26,2,-0.05559990498649738,-0.033768001974621514,-0.9978819200866887,0.006140914132017208
26,3,-0.02342394548633278,0.05822242597461277,-0.9980287815139981,0.016111317876034294
26,4,-0.1940731848252345,-0.012628989617835575,-0.9809058255227135,0.017601637524377357
26,5,-0.021900188982301932,-0.08012380859925804,-0.9965442880099299,0.0033847853512292574
27,1,-0.08722251224054292,0.04052337419644359,-0.9953643155501073,0.005907456470604539
27,2,-0.05510881012687742,-0.033108138963275614,-0.9979312637071848,0.012382439018110255
27,3,-0.023444868693773036,0.05804722146999615,-0.998038498165076,0.005862419536969319
27,4,-0.19367348386001032,-0.012631669988792095,-0.9809847185176772,0.015735018948213435
27,5,-0.021782306011764143,-0.0801591362241974,-0.996544086033468,0.00867018542072791
28,1,-0.0872714425428214,0.04039374315673547,-0.9953653647590137,0.0038067145268707984
28,2,-0.05472324608264596,-0.03259880130069873,-0.9979692589921477,0.012382439018110255
28,3,-0.023308250464327405,0.05804230803660787,-0.998041959400396,0.00861582718239839
28,4,-0.19330969647540946,-0.012642197108451145,-0.9810563417919616,0.019757816322343504
28,5,-0.021630634020374163,-0.08017400925345733,-0.99654623441892,0.0061327343860186675
29,1,-0.08715673160636683,0.040416549963993645,-0.9953743588391399,0.004893619739188795
29,2,-0.05433748202284087,-0.032089742120523665,-0.998006810604813,0.01150161331794489
29,3,-0.02328451728753152,0.05761727079956112,-0.9980671780605258,0.015829561614253775
29,4,-0.19293471367748757,-0.012533289447391807,-0.9811314948869164,0.019757816322343504
29,5,-0.02149067173986753,-0.08015566750231287,-0.9965506736010519,0.0044360282103984875
30,1,-0.08717787580881782,0.04034951763713625,-0.9953753169995261,0.007974635001225343
30,2,-0.05398242396432337,-0.031624060095262696,-0.9980410280209949,0.009470422226461814
30,3,-0.023248306363149878,0.05720936257446067,-0.9980914743884697,0.00489027572055188
30,4,-0.192559805218047,-0.012424411410215927,-0.9812065732379154,0.0168688353911431
30,5,-0.021471443976289445,-0.08012623617381788,-0.9965534089366277,0.002304874279785457
31,1,-0.08716155562910563,0.04009366117253266,-0.9953870824608306,0.008471894178730248
31,2,-0.05420444597403058,-0.03124437940955864,-0.998040863390234,0.011077370372744475
31,3,-0.02327805247531564,0.05720078695087333,-0.9980912481064281,0.009558901980661267
31,4,-0.1918649529462295,-0.012623800935451679,-0.981340089478528,0.01785941360655957
31,5,-0.02155576069034078,-0.08039890990658169,-0.9965296678050716,0.011891031822292722
32,1,-0.08726157136713145,0.040177877140641374,-0.9953749351617212,0.0029301278129996323
32,2,-0.054190446824258866,-0.031027937545700268,-0.9980483913677299,0.00953916536221399
32,3,-0.02339957177222096,0.05727087072152445,-0.9980843572765498,0.010760838867025451
32,4,-0.19156447881921715,-0.012668444591199826,-0.981398301550205,0.025038308324997226
32,5,-0.021413922616413186,-0.08063923387074018,-0.9965132957139513,0.0024429336877854124
33,1,-0.08742384520672147,0.040083777719878554,-0.9953644594431885,0.007278497299788591
33,2,-0.05434134087596867,-0.030785247532795434,-0.9980477717360401,0.00953916536221399
33,3,-0.024192435829443863,0.05692094295257688,-0.9980854756532012,0.011776896766561835
33,4,-0.19118379948641673,-0.012877147009662096,-0.9814697735078157,0.020084408266681845
33,5,-0.021183415416148415,-0.08074812006660029,-0.996509366425608,0.0076855447321275295
34,1,-0.0874676781168612,0.04027617378890745,-0.995352795539634,0.0042865335566811885
34,2,-0.05449209477714898,-0.030542467419901492,-0.9980469531260491,0.008432427953180367
34,3,-0.024964609822320512,0.05671749864858866,-0.9980781295671393,0.00969038178766663
34,4,-0.1907856249285631,-0.012989448014906688,-0.9815458173711905,0.020084408266681845
34,5,-0.021155738324973576,-0.0808561096970363,-0.996501266731102,0.002718584082892927
35,1,-0.08760655403516997,0.04007044344611975,-0.99534891214291,0.008984840691868704
35,2,-0.05441910702118855,-0.030633095956260993,-0.9980482083639882,0.009259738686564836
35,3,-0.025534482823399866,0.056432734204284477,-0.9980797720661699,0.006875455650076726
35,4,-0.19038732052584917,-0.013101534455749846,-0.9816216674378612,0.018393128198726426
35,5,-0.021117255459220382,-0.08087651678723531,-0.9965004255664672,0.0017813414872362994
36,1,-0.08765703528657579,0.040186659524544754,-0.9953397532182104,0.007733816057723874
36,2,-0.05466945453414933,-0.03079538793439225,-0.9980294382682988,0.009259738686564836
36,3,-0.026052331872176746,0.056212873782355635,-0.9980788898437198,0.006468163498682355
36,4,-0.1901179278198069,-0.013118154809626748,-0.9816736114257296,0.014724151416542321
36,5,-0.021057875093357055,-0.08092124789319557,-0.9964979943544012,0.0011115435615737693
37,1,-0.08782733379595285,0.04010734111016019,-0.995327958419236,0.006361155409527531
37,2,-0.05491980175330332,-0.03095761071805913,-0.998010774044974,0.010572049057830544
37,3,-0.02649585596552912,0.055879136778968594,-0.9980858944476778,0.0026390792935794636
37,4,-0.1898757200078235,-0.013123952967235432,-0.9817204185020207,0.014724151416542321
37,5,-0.020959475267020255,-0.08119257969487015,-0.99647798397356,0.008754262609055695
38,1,-0.08776420649475035,0.039921744469087334,-0.9953410247627281,0.006529972082620308
38,2,-0.055346596525540935,-0.031163062705303328,-0.9979807979632848,0.007401472552784118
38,3,-0.02695118968142225,0.055724857949088685,-0.9980823374343215,0.007890281099489945
38,4,-0.18963361472753384,-0.01312979407780416,-0.9817671792490159,0.013498286254739067
38,5,-0.02105977574525783,-0.08139631202690745,-0.9964593152566235,0.005198349280557992
39,1,-0.08778852942260673,0.03993584951118524,-0.9953382723087386,0.0033672064900544755
39,2,-0.05562424963904463,-0.03120366025208235,-0.9979640636034818,0.007401472552784118
39,3,-0.02712891268421442,0.055796498427218205,-0.9980735553458481,0.005305664055430598
39,4,-0.18914326775422818,-0.01311936311546922,-0.9818619060021639,0.015570084647050996
39,5,-0.02116183947824818,-0.08143199119173113,-0.9964542138965098,0.0062975274721171525
40,1,-0.0878737835021866,0.03980683511872753,-0.9953359505283842,0.005677328532703113
40,2,-0.0559018222412659,-0.031244102876832547,-0.9979472347511781,0.006914774264803448
40,3,-0.027721698307799005,0.055572890814149886,-0.9980697205225262,0.013237267834296799
40,4,-0.18888576074448107,-0.013132913264442748,-0.9819112272479861,0.01622409010383424
40,5,-0.021281184236996226,-0.08152578565445082,-0.9964440052620456,0.0055198929991013375
41,1,-0.08782812529891504,0.039779089506651155,-0.9953410839519521,0.0031829426809502136
41,2,-0.055699184773892046,-0.03126582691422482,-0.9979579629919341,0.00807281767422807
41,3,-0.028152766181509265,0.055461793040955706,-0.9980638451413598,0.004329621410922588
41,4,-0.18848128732030672,-0.013092464941283036,-0.9819895670126819,0.02191564238985863
41,5,-0.021330431626287248,-0.08154991371635296,-0.9964410223808298,0.009885629132199768
42,1,-0.08785204482031646,0.03974687120589357,-0.9953402466745118,0.003962104585824958
42,2,-0.05556486805979946,-0.03131342071472938,-0.99796387029888,0.00807281767422807
42,3,-0.02843713638406803,0.0555990982062461,-0.998048167633444,0.009326857331398918
42,4,-0.1882407482526867,-0.013175953377460782,-0.9820344822838344,0.02191564238985863
42,5,-0.021324539304758205,-0.0815286770142469,-0.9964428472303767,0.008562173339707442
43,1,-0.087703137888211,0.039677979402830056,-0.9953561805394937,0.00756244605090726
43,2,-0.05543064180472156,-0.0313610849406608,-0.9979699301238399,0.00807281767422807
43,3,-0.028773365571265776,0.05561283809070938,-0.9980376700487632,0.013823000560848751
43,4,-0.18800036708494083,-0.013259521982681044,-0.9820794473535417,0.014384148278753651
43,5,-0.02116855994997008,-0.08151288041463584,-0.99644749966853,0.0032113235330296095
44,1,-0.08760430173941589,0.03950018477050672,-0.995371899419955,0.0035514353189337695
44,2,-0.05529642069208379,-0.03140889935124938,-0.9979758453957841,0.006652500735363439
44,3,-0.029109074113419058,0.05560427417515245,-0.9980284203687948,0.010136082641485316
44,4,-0.18782731424571333,-0.013209991838462054,-0.9821132938939212,0.014384148278753651
44,5,-0.020921012717150883,-0.08162123964116928,-0.9964437902524647,0.004221154747228572
45,1,-0.08758276695333868,0.039532939114823765,-0.9953725910392798,0.003654848970321484
45,2,-0.05506202710854858,-0.03157830344091846,-0.997983471752568,0.006652500735363439
45,3,-0.029465355222507615,0.05564847452331318,-0.998015554825346,0.011938966250314683
45,4,-0.18765429963420466,-0.013160314229125877,-0.982146997589858,0.010669150757458517
45,5,-0.02076844141365645,-0.08163127839713002,-0.9964461613291391,0.0029806226094160567
46,1,-0.08762762945974502,0.03926967801116926,-0.9953790150070737,0.008903377074360678
46,2,-0.05482780324375165,-0.03174797110103768,-0.9979910109275772,0.0034222883755670296
46,3,-0.02980518417952822,0.05580388465324876,-0.997996798988676,0.015656899287036057
46,4,-0.1876179696106047,-0.01325763641030088,-0.9821526488040018,0.015196462898121543
46,5,-0.020775854570690328,-0.08164082579132916,-0.9964452485746839,0.006721663536441846
47,1,-0.08769137685931769,0.03939056249770009,-0.995368543258293,0.006794243108249243
47,2,-0.05430939616810611,-0.03174453603583511,-0.9980194042006699,0.0034222883755670296
47,3,-0.030019540770374865,0.05580258150371569,-0.9979904354671735,0.009623395777691815
47,4,-0.18766467915689836,-0.013151031451160568,-0.982145121601945,0.015196462898121543
47,5,-0.02080497594458093,-0.08159914219311168,-0.9964479920914635,0.0027400460691377145
48,1,-0.08778149302994662,0.039473876259578225,-0.9953573863178778,0.0033998258979124436
48,2,-0.053791099132389913,-0.0317413339801862,-0.9980475507446306,0.006243049951419506
48,3,-0.03041450053693975,0.05598021109766331,-0.9979684907286399,0.011507383310161328
48,4,-0.1877112956514725,-0.013044392586842882,-0.9821376169771079,0.009957206159930093
48,5,-0.020767540936208254,-0.0815805848993317,-0.9964504040421649,0.005630351952498548
49,1,-0.08779592586527753,0.03953112695675702,-0.9953537246290399,0.0036298647115373672
49,2,-0.053255322304927945,-0.031630376510622324,-0.9980798528562259,0.018557238695313966
49,3,-0.030746869808188058,0.05618081245186622,-0.9979470747780678,0.016650305399762373
49,4,-0.18763591256295148,-0.0131724838926977,-0.9821503030246919,0.01318055059329226
49,5,-0.020734253377135994,-0.08146963381106932,-0.9964601536586198,0.0031240648706230417
50,1,-0.0877872286168823,0.03951735464788765,-0.9953550466200375,0.0051540546019426675
50,2,-0.05293808754406984,-0.03140428001063832,-0.9981038529688216,0.015882823075239246
50,3,-0.031152254529060838,0.056324761331803065,-0.9979264004618335,0.014079459550676446
50,4,-0.1875365050329767,-0.01321000029977415,-0.982168770527803,0.01318055059329226
50,5,-0.020782074208231326,-0.08142975697020688,-0.9964623593493261,0.0036702321760731954
51,1,-0.08775789236766196,0.0395386515709866,-0.9953568910721191,0.004455183255986558
51,2,-0.05292498195211302,-0.031243048617210868,-0.9981096248884561,0.015882823075239246
51,3,-0.031304506815359415,0.05619330608962709,-0.9979290165244838,0.008427226639116698
51,4,-0.1874372114231759,-0.01324767827015736,-0.9821872086392038,0.014696989423119467
51,5,-0.020780658871556144,-0.08163491877754478,-0.996445661593857,0.006117697906060543
52,1,-0.08788080457155632,0.03954263242469909,-0.9953458553828438,0.005426448939707295
52,2,-0.05291197565451372,-0.03108184102162341,-0.998115346853001,0.01442692366367668
52,3,-0.03140723164640178,0.05635992873245023,-0.9979164382493582,0.006390596350774827
52,4,-0.18732273501160396,-0.013153822662807187,-0.9822104193282711,0.015253581774757856
52,5,-0.020759136525607045,-0.08147734348741047,-0.996458943456095,0.005772510551099726
53,1,-0.08787242956392213,0.03962433323522324,-0.9953433629311166,0.0024734128389406356
53,2,-0.05292790807409562,-0.03119105239443655,-0.9981110046921119,0.01442692366367668
53,3,-0.03143537474075363,0.056486490895589596,-0.9979083391467357,0.007328306490529509
53,4,-0.18727587865721723,-0.013115453333311794,-0.9822197919100961,0.015253581774757856
53,5,-0.02090770560013448,-0.08149943152856198,-0.9964540156555728,0.005569139037807729
54,1,-0.08790929230744755,0.03958052081912321,-0.9953418425415,0.004314393681610165
54,2,-0.052943865086046475,-0.03130024930169384,-0.9981068052588598,0.008206839308141074
54,3,-0.03150093426072368,0.056711747663904966,-0.9978935208505251,0.007332304211038417
54,4,-0.1872291619996245,-0.013076911094754985,-0.9822292011650721,0.014627396865021475
54,5,-0.020959415538203612,-0.08129755030996746,-0.9964694462649416,0.006081785282705178
55,1,-0.08800106086892619,0.03953356283335863,-0.9953355630149193,0.003197852553275654
55,2,-0.05286723857449178,-0.031362812577302564,-0.9981089268988849,0.006293243102253772
55,3,-0.03151397355668271,0.05672416855939463,-0.9978924310100566,0.0016069809726871349
55,4,-0.18712875845672172,-0.013044200663481921,-0.9822487958339405,0.009594200352639215
55,5,-0.0209275917345416,-0.08124740466608105,-0.9964742540667654,0.002761548675326707
56,1,-0.08793428458767186,0.03945456933009872,-0.9953446024749292,0.004560985891732115
56,2,-0.0528977204703108,-0.03156211594162046,-0.9981010567809093,0.010306584202580942
56,3,-0.03151539790607894,0.056842682865692086,-0.9978856500121042,0.006277176661356236
56,4,-0.1869467622394365,-0.012964150801110977,-0.9822845296359277,0.009594200352639215
56,5,-0.020954838278891455,-0.08122110592161083,-0.9964758503898136,0.006349729657348224
57,1,-0.08783743504696272,0.039436430058208335,-0.9953538630209767,0.004292191594183511
57,2,-0.05304103555613235,-0.03165627660885363,-0.9980903795388597,0.010306584202580942
57,3,-0.03155582508066093,0.05690087574849055,-0.9978810046626998,0.002530524689168768
57,4,-0.1867648984650136,-0.012884015114539148,-0.9823202107610524,0.010562839891101784
57,5,-0.021076945808480352,-0.08140973457661156,-0.9964578026085118,0.008135802782110943
58,1,-0.08774195475740824,0.039579312620464165,-0.995356601952852,0.004995633247292401
58,2,-0.053184493201634014,-0.03175033649683,-0.998079818567001,0.013887825506886489
58,3,-0.03170377936496797,0.05672515578793326,-0.9978863421854322,0.009979736721733839
58,4,-0.1866144026440939,-0.012831376577867398,-0.9823493717944859,0.009848012819978273
58,5,-0.0210181607091315,-0.0815699390136839,-0.9964459136100269,0.00383528047883844
59,1,-0.08770684154195678,0.03954923171138301,-0.9953609861558639,0.0038385286406337005
59,2,-0.053456829886984976,-0.03186673670571458,-0.9980615570352407,0.009774278495020392
59,3,-0.03183051052497165,0.05661188045153764,-0.997888702372208,0.004911929122450539
59,4,-0.18642824099948374,-0.01282885365412631,-0.9823848095547817,0.009848012819978273
59,5,-0.020935178242899435,-0.08170102741172935,-0.9964370791017616,0.004576474087167863
60,1,-0.08754440024782317,0.039501010285440966,-0.9953771492323082,0.001084181970820179
60,2,-0.053566777677101024,-0.03172203156460325,-0.9980602553323847,0.003536033960809798
60,3,-0.03201207797759095,0.05679673561396538,-0.9978723743876715,0.005387677693655396
60,4,-0.1862420684002123,-0.012826343343004913,-0.9824201624433203,0.009806320551083113
60,5,-0.020948210393138954,-0.08174091158784397,-0.9964333588645561,0.002639381536393801
61,1,-0.08752907355991021,0.0394760846796017,-0.9953794563841376,0.002681153203808309
61,2,-0.05352330788720229,-0.031832185981461036,-0.9980591295786985,0.003536033960809798
61,3,-0.032152356907711996,0.05691635949024729,-0.9978611322663894,0.008129936874743686
61,4,-0.18612837896933387,-0.012952286764706708,-0.9824399912578679,0.01203639508411429
61,5,-0.02095097400663233,-0.08181498413277877,-0.9964272537833286,0.004449145309479689
62,1,-0.08744467491328099,0.039419260990047056,-0.9953891317613299,0.00396928005857043
62,2,-0.053479837703364966,-0.03194244800327973,-0.9980579126049159,0.009357943055506595
62,3,-0.032253886140502036,0.05699504391966648,-0.9978533813533036,0.008588479715411188
62,4,-0.1859549789346866,-0.013013328411522258,-0.9824721824350439,0.01203639508411429
62,5,-0.020954739995721488,-0.08189811247245213,-0.9964203590672555,0.00496920267108481
63,1,-0.08751057367342156,0.03929750398248259,-0.9953881247973421,0.00600685393550776
63,2,-0.053401873762550414,-0.03173734769836857,-0.9980685793587165,0.00837901737735172
63,3,-0.032479847650298446,0.05694896297743561,-0.9978486445636976,0.009315703676536113
63,4,-0.1857815610495844,-0.013074438524135507,-0.9825041482639059,0.013974619694955396
63,5,-0.020955701552302062,-0.0820735600505766,-0.996405929460335,0.007842509539262885
64,1,-0.08751164185155573,0.039418587517556655,-0.9953832680881206,0.004065655691174606
64,2,-0.0529759656257585,-0.03142107772372307,-0.9981013604890884,0.00837901737735172
64,3,-0.03275158544907448,0.056928441825386034,-0.997840907781443,0.006803299461837493
64,4,-0.18576328470987186,-0.0132404281936008,-0.98250535086118,0.011667794627946782
64,5,-0.02108633409569767,-0.08211598763064139,-0.9963996469049904,0.004693747887259367
65,1,-0.087574357048069,0.03930247647736028,-0.9953823407504101,0.006051992509414291
65,2,-0.05254995312136777,-0.03110505981522224,-0.9981337424000069,0.009185440015212945
65,3,-0.03285498206072279,0.056970892614158344,-0.9978350841069789,0.008060972108587132
